artist,track_name,lyrics,Genre,letras_limpas,Silabas,Frequencia,Pontuacao Gramatical,diversidade lexical,diversidade tematica,Tamanho,Versos,Polaridade,Complexidade
calvin-harris,0 - 0 - summer," <p>When I met you in the summer<br/>To my heart beat sound<br/>We fell in love<br/>As the leaves turned brown</p><p>And we could be together, baby<br/>As long as skies are blue<br/>You act so innocent now<br/>But you lied so soon</p><p>When I met you in the summer</p><p>When I met you in the summer (summer)<br/>To my heart beat sound (hey)<br/>We fell in love (summer)<br/>As the leaves turned brown (hey)</p><p>And we could be together, baby<br/>As long as skies are blue (hey)<br/>You act so innocent now<br/>But you lied so soon</p><p>When I met you in the summer</p><p>Summer</p><p>When I met you in the summer</p><p>(Summer) (ey)<br/>(Summer) (ey)<br/>Summer<br/>(Summer) (ey)<br/>(Summer) (ey)</p> ",EDM,"when i met you in the summer
to my heart beat sound
we fell in love
as the leaves turned brown
 and we could be together, baby
as long as skies are blue
you act so innocent now
but you lied so soon
 when i met you in the summer
 when i met you in the summer (summer)
to my heart beat sound (hey)
we fell in love (summer)
as the leaves turned brown (hey)
 and we could be together, baby
as long as skies are blue (hey)
you act so innocent now
but you lied so soon
 when i met you in the summer
 summer
 when i met you in the summer
 (summer) (ey)
(summer) (ey)
summer
(summer) (ey)
(summer) (ey)",0.0,0.3114754098360656,0.49000000000000027,3.0861278,1.052719403560683,122,1.6666666666666667,0.27,1
calvin-harris,1 - 1 - feel-so-close," <p>I feel so close to you right now<br/>It's a force field<br/>I wear my heart upon my sleeve, like a big deal<br/>Your love pours down on me, surrounds me like<br/>A waterfall<br/>And there's no stopping us right now<br/>I feel so close to you right now</p><p>I feel so close to you right now<br/>It's a force field<br/>I wear my heart upon my sleeve, like a big deal<br/>Your love pours down on me, surrounds me like<br/>A waterfall<br/>And there's no stopping us right now<br/>I feel so close to you right now</p><p>And there's no stopping us right now<br/>And there's no stopping us right now<br/>And there's no stopping us right now<br/>I feel so close to you right now</p> ",EDM,"i feel so close to you right now
it's a force field
i wear my heart upon my sleeve, like a big deal
your love pours down on me, surrounds me like
a waterfall
and there's no stopping us right now
i feel so close to you right now
 i feel so close to you right now
it's a force field
i wear my heart upon my sleeve, like a big deal
your love pours down on me, surrounds me like
a waterfall
and there's no stopping us right now
i feel so close to you right now
 and there's no stopping us right now
and there's no stopping us right now
and there's no stopping us right now
i feel so close to you right now",0.0,0.2677165354330709,0.6700000000000004,4.4567556,0.4906804537127224,127,3.0,0.2216269841269841,0
calvin-harris,2 - 2 - this-is-what-you-came-for," <p>Baby, this is what you came for<br/>Lightning strikes every time she moves<br/>And everybody's watching her<br/>But she's looking at you, oh, oh</p><p>You, oh, oh, you, oh, oh<br/>You, oh, oh, you, oh, oh<br/>You, oh, oh, oh, oh</p><p>Baby, this is what you came for<br/>Lightning strikes every time she moves<br/>And everybody's watching her<br/>But she's looking at you, oh, oh</p><p>You, oh, oh, you, oh, oh<br/>You, oh, oh, you, oh, oh<br/>You, oh, oh, oh, oh</p><p>You, oh, oh, you, oh, oh<br/>You, oh, oh, you, oh, oh<br/>You, oh, oh, you, oh, oh<br/>Oh, oh</p><p>We go fast with the game we play<br/>Who knows why it's gotta be this way<br/>We say nothing more than we need<br/>I say: Your place, when we leave</p><p>Baby, this is what you came for<br/>Lightning strikes every time she moves<br/>And everybody's watching her<br/>But she's looking at you, oh, oh</p><p>You, oh, oh, you, oh, oh<br/>You, oh, oh, you, oh, oh<br/>You, oh, oh, oh, oh</p><p>You, oh, oh, you, oh, oh<br/>You, oh, oh, you, oh, oh<br/>You, oh, oh, you, oh, oh<br/>Oh, oh</p><p>Baby, this is what you came for<br/>Lightning strikes every time she moves<br/>Yeah</p><p>Baby, this is what you came for<br/>Lightning strikes every time she moves<br/>And everybody's watching her<br/>But she's looking at you, oh, oh</p><p>You, oh, oh, you, oh, oh<br/>You, oh, oh, you, oh, oh<br/>You, oh, oh, oh, oh</p><p>You, oh, oh, you, oh, oh<br/>You, oh, oh, you, oh, oh<br/>You, oh, oh, you, oh, oh<br/>Oh, oh</p> ",EDM,"baby, this is what you came for
lightning strikes every time she moves
and everybody's watching her
but she's looking at you, oh, oh
 you, oh, oh, you, oh, oh
you, oh, oh, you, oh, oh
you, oh, oh, oh, oh
 baby, this is what you came for
lightning strikes every time she moves
and everybody's watching her
but she's looking at you, oh, oh
 you, oh, oh, you, oh, oh
you, oh, oh, you, oh, oh
you, oh, oh, oh, oh
 you, oh, oh, you, oh, oh
you, oh, oh, you, oh, oh
you, oh, oh, you, oh, oh
oh, oh
 we go fast with the game we play
who knows why it's gotta be this way
we say nothing more than we need
i say: your place, when we leave
 baby, this is what you came for
lightning strikes every time she moves
and everybody's watching her
but she's looking at you, oh, oh
 you, oh, oh, you, oh, oh
you, oh, oh, you, oh, oh
you, oh, oh, oh, oh
 you, oh, oh, you, oh, oh
you, oh, oh, you, oh, oh
you, oh, oh, you, oh, oh
oh, oh
 baby, this is what you came for
lightning strikes every time she moves
yeah
 baby, this is what you came for
lightning strikes every time she moves
and everybody's watching her
but she's looking at you, oh, oh
 you, oh, oh, you, oh, oh
you, oh, oh, you, oh, oh
you, oh, oh, oh, oh
 you, oh, oh, you, oh, oh
you, oh, oh, you, oh, oh
you, oh, oh, you, oh, oh
oh, oh",0.0,0.1865671641791045,0.6800000000000004,3.2451322,0.3749067138676173,268,3.9166666666666665,0.09999999999999999,0
calvin-harris,3 - 3 - blame," <p>Can't be sleeping<br/>Keep on waking<br/>Without the woman next to me<br/>Guilt is burning<br/>Inside I'm hurting<br/>This ain't a feeling I can keep</p><p>So blame it on the night<br/>Don't blame it on me<br/>Don't blame it on me<br/>Blame it on the night<br/>Don't blame it on me<br/>Don't blame it on me</p><p>Blame it on the night<br/>Don't blame it on me<br/>Don't blame it on me<br/>So blame it on the night<br/>Don't blame it on me<br/>Don't blame it on me<br/>Don't blame it on me</p><p>Can't you see it?<br/>I was manipulated<br/>I had to let her through the door<br/>I had no choice in this<br/>I was the friend she missed<br/>She needed me to talk</p><p>So blame it on the night<br/>Don't blame it on me<br/>Don't blame it on me<br/>Blame it on the night<br/>Don't blame it on me<br/>Don't blame it on me</p><p>Blame it on the night<br/>Don't blame it on me<br/>Don't blame it on me<br/>So blame it on the night<br/>Don't blame it on me<br/>Don't blame it on me<br/>Don't blame it on me</p><p>Oh, I'm so sorry, so sorry, babe<br/>(I will be better this time)<br/>I will be better this time<br/>I got to say<br/>I'm so sorry<br/>(I'll be better this time, I'll be better this time)<br/>Oh, I promise<br/>(I'll be better this time, I'll be better this time)</p><p>Don't blame it on me<br/>Don't blame it on me</p> ",EDM,"can't be sleeping
keep on waking
without the woman next to me
guilt is burning
inside i'm hurting
this ain't a feeling i can keep
 so blame it on the night
don't blame it on me
don't blame it on me
blame it on the night
don't blame it on me
don't blame it on me
 blame it on the night
don't blame it on me
don't blame it on me
so blame it on the night
don't blame it on me
don't blame it on me
don't blame it on me
 can't you see it?
i was manipulated
i had to let her through the door
i had no choice in this
i was the friend she missed
she needed me to talk
 so blame it on the night
don't blame it on me
don't blame it on me
blame it on the night
don't blame it on me
don't blame it on me
 blame it on the night
don't blame it on me
don't blame it on me
so blame it on the night
don't blame it on me
don't blame it on me
don't blame it on me
 oh, i'm so sorry, so sorry, babe
(i will be better this time)
i will be better this time
i got to say
i'm so sorry
(i'll be better this time, i'll be better this time)
oh, i promise
(i'll be better this time, i'll be better this time)
 don't blame it on me
don't blame it on me",1.0,0.248,1.6300000000000012,2.9823844,0.5577238133842928,250,2.1818181818181817,0.15,0
calvin-harris,4 - 4 - outside," <p>Look at what you’ve done<br/>Stand still, fallin’ away from me<br/>When it takes so long<br/>Fire’s out, what do you want to be?</p><p>I’m holdin’ on<br/>Myself was never enough for me<br/>Gotta be so strong<br/>There’s a power in what you do<br/>Now, every other day I’ll be watching you</p><p>Oh, oh, oh, oh<br/>I'll show you what it feels like<br/>Now I’m on the outside<br/>Oh, oh<br/>We did everything right, now I’m on the outside<br/>Oh, oh<br/>I'll show you what it feels like<br/>Now I’m on the outside<br/>Oh, oh<br/>We did everything right, now I’m on the outside</p><p>Though you give me no reason<br/>For me to stay close to you<br/>Tell me what lovers do<br/>How are we still breathing?<br/>It’s never for us to choose<br/>I’ll be the strength in you</p><p>I’m holdin’ on (I’m holdin’ on)<br/>Myself was never enough for me<br/>Gotta be so strong<br/>There’s a power in what you do<br/>Now, every other day I’ll be watching you</p><p>Oh, oh, oh, oh<br/>I'll show you what it feels like<br/>Now I’m on the outside<br/>Oh, oh<br/>We did everything right, now I’m on the outside<br/>Oh, oh<br/>I'll show you what it feels like<br/>Now I’m on the outside<br/>Oh, oh<br/>We did everything right, now I’m on the outside</p><p>I’ll show you what it feels like<br/>Now I’m on the outside<br/>I’ll show you what it feels like (hey)<br/>I'll show you what it feels like<br/>Now I’m on the outside<br/>Oh, oh<br/>We did everything right, now I’m on the outside</p> ",EDM,"look at what you’ve done
stand still, fallin’ away from me
when it takes so long
fire’s out, what do you want to be?
 i’m holdin’ on
myself was never enough for me
gotta be so strong
there’s a power in what you do
now, every other day i’ll be watching you
 oh, oh, oh, oh
i'll show you what it feels like
now i’m on the outside
oh, oh
we did everything right, now i’m on the outside
oh, oh
i'll show you what it feels like
now i’m on the outside
oh, oh
we did everything right, now i’m on the outside
 though you give me no reason
for me to stay close to you
tell me what lovers do
how are we still breathing?
it’s never for us to choose
i’ll be the strength in you
 i’m holdin’ on (i’m holdin’ on)
myself was never enough for me
gotta be so strong
there’s a power in what you do
now, every other day i’ll be watching you
 oh, oh, oh, oh
i'll show you what it feels like
now i’m on the outside
oh, oh
we did everything right, now i’m on the outside
oh, oh
i'll show you what it feels like
now i’m on the outside
oh, oh
we did everything right, now i’m on the outside
 i’ll show you what it feels like
now i’m on the outside
i’ll show you what it feels like (hey)
i'll show you what it feels like
now i’m on the outside
oh, oh
we did everything right, now i’m on the outside",0.0,0.28679245283018867,1.8200000000000014,4.131362,0.51587928864769,265,2.0434782608695654,0.0867494824016563,0
calvin-harris,5 - 5 - sweet-nothing," <p>You took my heart and you held it in your mouth<br/>And with a word<br/>All my love came rushin' out<br/>And every whisper it's the worst<br/>Emptied out by a single word<br/>There is a hollow in me now</p><p>So I'll put my faith in somethin' unknown<br/>I'm livin' on such sweet nothin'<br/>But I'm tired of hope with nothin' to hold<br/>I'm livin' on such sweet nothin'</p><p>And it's hard to learn, and it's hard to love<br/>When you're givin' me such sweet nothin'<br/>Sweet nothin', sweet nothin'<br/>You're givin' me such sweet nothin'</p><p>It isn't easy for me to let it go<br/>'Cause I've swallowed every single word<br/>And every whisper, every sigh<br/>Eats away at this heart of mine<br/>And there is a hollow in me now</p><p>So I'll put my faith in somethin' unknown<br/>I'm livin' on such sweet nothin'<br/>But I'm tired of hope with nothin' to hold<br/>I'm livin' on such sweet nothin'</p><p>And it's hard to learn, and it's hard to love<br/>When you're givin' me such sweet nothin'<br/>Sweet nothin', sweet nothin'<br/>You're givin' me such sweet nothin'</p><p>And it's not enough to tell me that you care<br/>When we both know the words are empty air<br/>You give me nothin'<br/>Nothin'</p><p>(Woah, woah, woah) sweet nothin' (woah)<br/>(Woah, woah, woah) sweet nothin' (woah)</p> ",EDM,"you took my heart and you held it in your mouth
and with a word
all my love came rushin' out
and every whisper it's the worst
emptied out by a single word
there is a hollow in me now
 so i'll put my faith in somethin' unknown
i'm livin' on such sweet nothin'
but i'm tired of hope with nothin' to hold
i'm livin' on such sweet nothin'
 and it's hard to learn, and it's hard to love
when you're givin' me such sweet nothin'
sweet nothin', sweet nothin'
you're givin' me such sweet nothin'
 it isn't easy for me to let it go
'cause i've swallowed every single word
and every whisper, every sigh
eats away at this heart of mine
and there is a hollow in me now
 so i'll put my faith in somethin' unknown
i'm livin' on such sweet nothin'
but i'm tired of hope with nothin' to hold
i'm livin' on such sweet nothin'
 and it's hard to learn, and it's hard to love
when you're givin' me such sweet nothin'
sweet nothin', sweet nothin'
you're givin' me such sweet nothin'
 and it's not enough to tell me that you care
when we both know the words are empty air
you give me nothin'
nothin'
 (woah, woah, woah) sweet nothin' (woah)
(woah, woah, woah) sweet nothin' (woah)",0.0,0.3901345291479821,1.260000000000001,3.6499743,0.5950622315993198,223,1.434782608695652,0.07862950058072009,0
calvin-harris,6 - 6 - how-deep-is-your-love," <p>I want you to breathe me<br/>Let me be your air<br/>Let me roam your body, freely<br/>No inhibition, no fear</p><p>How deep is your love?<br/>Is it like the ocean?<br/>What devotion? Are you?<br/>How deep is your love?<br/>Is it like nirvana?<br/>Hit me harder, again<br/>How deep is your love?<br/>How deep is your love?<br/>How deep is your love?<br/>Is it like the ocean?<br/>Pull me closer, again<br/>How deep is your love?</p><p>How deep is your love?</p><p>Open up my eyes and<br/>Tell me who I am<br/>Let me in on all your secrets<br/>No inhibition, no sin</p><p>How deep is your love?<br/>Is it like the ocean?<br/>What devotion? Are you?<br/>How deep is your love?<br/>Is it like nirvana?<br/>Hit me harder, again<br/>How deep is your love?<br/>How deep is your love?<br/>How deep is your love?<br/>Is it like the ocean?<br/>Pull me closer, again<br/>How deep is your love?</p><p>How deep is your love?<br/>How deep is your love?</p><p>So tell me how deep is your love could it go deeper<br/>So tell me how deep is your love could it go deep<br/>So tell me how deep is your love could it go deeper<br/>So tell me how deep is your love could it go deep<br/>(How deep is your love?)<br/>So tell me how deep is your love could it go deeper<br/>So tell me how deep is your love could it go deep<br/>(How deep is your love?)<br/>So tell me how deep is your love could it go deeper<br/>(Pull me closer, again)<br/>So tell me how deep is your love could it go deep<br/>How deep is your love?<br/>How deep is your love?<br/>How deep is your love?</p><p>How deep is your love?<br/>How deep is your love?</p><p>So tell me how deep is your love could it go deeper<br/>So tell me how deep is your love could it go deep<br/>(How deep is your love?)<br/>So tell me how deep is your love could it go deeper<br/>So tell me how deep is your love could it go deep</p> ",EDM,"i want you to breathe me
let me be your air
let me roam your body, freely
no inhibition, no fear
 how deep is your love?
is it like the ocean?
what devotion? are you?
how deep is your love?
is it like nirvana?
hit me harder, again
how deep is your love?
how deep is your love?
how deep is your love?
is it like the ocean?
pull me closer, again
how deep is your love?
 how deep is your love?
 open up my eyes and
tell me who i am
let me in on all your secrets
no inhibition, no sin
 how deep is your love?
is it like the ocean?
what devotion? are you?
how deep is your love?
is it like nirvana?
hit me harder, again
how deep is your love?
how deep is your love?
how deep is your love?
is it like the ocean?
pull me closer, again
how deep is your love?
 how deep is your love?
how deep is your love?
 so tell me how deep is your love could it go deeper
so tell me how deep is your love could it go deep
so tell me how deep is your love could it go deeper
so tell me how deep is your love could it go deep
(how deep is your love?)
so tell me how deep is your love could it go deeper
so tell me how deep is your love could it go deep
(how deep is your love?)
so tell me how deep is your love could it go deeper
(pull me closer, again)
so tell me how deep is your love could it go deep
how deep is your love?
how deep is your love?
how deep is your love?
 how deep is your love?
how deep is your love?
 so tell me how deep is your love could it go deeper
so tell me how deep is your love could it go deep
(how deep is your love?)
so tell me how deep is your love could it go deeper
so tell me how deep is your love could it go deep",0.0,0.1568627450980392,1.6100000000000012,4.469797,0.4546306701747964,357,3.111111111111111,0.21375000000000002,0
calvin-harris,7 - 7 - my-way," <p>Why wait to say? At least I did it my way<br/>Lie awake, two faced<br/>But in my heart I understand<br/>I made my move and it was all about you<br/>Now I feel so far removed</p><p>You were the one thing in my way<br/>You were the one thing in my way<br/>You were the one thing in my way</p><p>You were the one thing in my way<br/>You were the one thing in my way<br/>You were the one thing in my way</p><p>My way, oh way, oh way, oh way<br/>My way, oh way, oh way, oh way<br/>My way, oh way, oh way, oh way<br/>My way, oh way, oh way, oh way</p><p>My way<br/>My way<br/>My way</p><p>Why wait to say? At least I did it my way<br/>Lie awake, two faced<br/>But in my heart I understand<br/>I made my move and it was all about you<br/>Now I feel so far removed</p><p>You were the one thing in my way<br/>You were the one thing in my way<br/>You were the one thing in my way</p><p>You were the one thing in my way<br/>You were the one thing in my way<br/>You were the one thing in my way</p><p>My way, oh way, oh way, oh way<br/>My way, oh way, oh way, oh way<br/>My way, oh way, oh way, oh way<br/>My way, oh way, oh way, oh way</p><p>My way</p><p>You were the one thing in my way<br/>You were the one thing in my way<br/>You were the one thing in my way</p><p>You were the one thing in my way<br/>You were the one thing in my way<br/>You were the one thing in my way</p><p>My way, oh way, oh way, oh way<br/>My way, oh way, oh way, oh way<br/>My way, oh way, oh way, oh way<br/>My way, oh way, oh way, oh way</p><p>My way</p><p>My way, oh way, oh way, oh way<br/>My way, oh way, oh way, oh way<br/>My way, oh way, oh way, oh way<br/>My way, oh way, oh way, oh way</p> ",EDM,"why wait to say? at least i did it my way
lie awake, two faced
but in my heart i understand
i made my move and it was all about you
now i feel so far removed
 you were the one thing in my way
you were the one thing in my way
you were the one thing in my way
 you were the one thing in my way
you were the one thing in my way
you were the one thing in my way
 my way, oh way, oh way, oh way
my way, oh way, oh way, oh way
my way, oh way, oh way, oh way
my way, oh way, oh way, oh way
 my way
my way
my way
 why wait to say? at least i did it my way
lie awake, two faced
but in my heart i understand
i made my move and it was all about you
now i feel so far removed
 you were the one thing in my way
you were the one thing in my way
you were the one thing in my way
 you were the one thing in my way
you were the one thing in my way
you were the one thing in my way
 my way, oh way, oh way, oh way
my way, oh way, oh way, oh way
my way, oh way, oh way, oh way
my way, oh way, oh way, oh way
 my way
 you were the one thing in my way
you were the one thing in my way
you were the one thing in my way
 you were the one thing in my way
you were the one thing in my way
you were the one thing in my way
 my way, oh way, oh way, oh way
my way, oh way, oh way, oh way
my way, oh way, oh way, oh way
my way, oh way, oh way, oh way
 my way
 my way, oh way, oh way, oh way
my way, oh way, oh way, oh way
my way, oh way, oh way, oh way
my way, oh way, oh way, oh way",0.0,0.10393258426966293,1.1700000000000008,3.843341,0.3677724750763669,356,6.125,-0.1,0
calvin-harris,8 - 8 - giant," <p>I understood loneliness<br/>Before I knew what it was<br/>Saw the pills on your table<br/>For your unrequited love<br/>I would be nothing<br/>Without you holding me up<br/>Now I’m strong enough for both of us<br/>Both of us, both of us, both of us</p><p>I am a giant<br/>Stand up on my shoulders, tell me what you see<br/>'Cause I am a giant<br/>We’ll be breaking boulders underneath our feet</p><p>I am, I am, I am, I am, I am, I am a giant<br/>I am, I am, I am, I am, I am, I am a giant</p><p>Don’t hide your emotion<br/>You can throw down your guard<br/>And freed from the notion<br/>We can be who we are<br/>Oh, you taught me something, yeah<br/>That freedom is ours<br/>It was you that taught me living is<br/>Togetherness, togetherness, togetherness</p><p>I am a giant<br/>Stand up on my shoulders, tell me what you see<br/>'Cause I am a giant<br/>We’ll be breaking boulders underneath our feet</p><p>I am, I am, I am, I am, I am, I am a giant<br/>I am, I am, I am, I am, I am, I am a giant</p><p>Going to shake, throw it away, in the dirt, under me, yeah yeah<br/>Going to shake, throw it away, in the dirt, under me, yeah yeah<br/>Going to shake, throw it away, in the dirt, yeah<br/>Going to shake, throw it away, in the dirt, yeah<br/>Going to shake, throw it away, in the dirt, yeah<br/>Going to shake, throw it away, in the dirt, yeah</p><p>I am a giant<br/>I am a giant</p> ",EDM,"i understood loneliness
before i knew what it was
saw the pills on your table
for your unrequited love
i would be nothing
without you holding me up
now i’m strong enough for both of us
both of us, both of us, both of us
 i am a giant
stand up on my shoulders, tell me what you see
'cause i am a giant
we’ll be breaking boulders underneath our feet
 i am, i am, i am, i am, i am, i am a giant
i am, i am, i am, i am, i am, i am a giant
 don’t hide your emotion
you can throw down your guard
and freed from the notion
we can be who we are
oh, you taught me something, yeah
that freedom is ours
it was you that taught me living is
togetherness, togetherness, togetherness
 i am a giant
stand up on my shoulders, tell me what you see
'cause i am a giant
we’ll be breaking boulders underneath our feet
 i am, i am, i am, i am, i am, i am a giant
i am, i am, i am, i am, i am, i am a giant
 going to shake, throw it away, in the dirt, under me, yeah yeah
going to shake, throw it away, in the dirt, under me, yeah yeah
going to shake, throw it away, in the dirt, yeah
going to shake, throw it away, in the dirt, yeah
going to shake, throw it away, in the dirt, yeah
going to shake, throw it away, in the dirt, yeah
 i am a giant
i am a giant",1.0,0.3048327137546468,1.500000000000001,3.1504297,0.6684333620478677,269,1.565217391304348,0.05555555555555556,0
calvin-harris,9 - 9 - one-kiss," <p>One kiss is all it takes<br/>Falling in love with me<br/>Possibilities<br/>I look like all you need</p><p>Let me take the night, I love real easy<br/>And I know that you'll still wanna see me<br/>On the Sunday morning, music real loud<br/>Let me love you while the moon is still out</p><p>Something in you<br/>Lit up heaven in me<br/>The feeling won't let me sleep<br/>'Cause I'm lost in the way you move<br/>The way you feel</p><p>One kiss is all it takes<br/>Falling in love with me<br/>Possibilities<br/>I look like all you need</p><p>One kiss is all it takes<br/>Falling in love with me<br/>Possibilities<br/>I look like all you need</p><p>I just wanna feel your skin on mine<br/>Feel your eyes do the exploring<br/>Passion in the messages when you smile<br/>Take my time</p><p>It's something in you<br/>Lit up heaven in me<br/>The feeling won't let me sleep<br/>'Cause I'm lost in the way you move<br/>The way you feel</p><p>One kiss is all it takes<br/>Falling in love with me<br/>Possibilities<br/>I look like all you need</p><p>One kiss is all it takes<br/>Falling in love with me<br/>Possibilities<br/>I look like all you need</p><p>See wonderland in your eyes<br/>Might need your company tonight</p><p>Something in you<br/>Lit up heaven in me<br/>The feeling won't let me sleep<br/>'Cause I'm lost in the way you move<br/>The way you feel</p><p>One kiss is all it takes<br/>Falling in love with me<br/>Possibilities<br/>I look like all you need</p><p>One kiss is all it takes<br/>Falling in love with me<br/>Possibilities<br/>I look like all you need</p> ",EDM,"one kiss is all it takes
falling in love with me
possibilities
i look like all you need
 let me take the night, i love real easy
and i know that you'll still wanna see me
on the sunday morning, music real loud
let me love you while the moon is still out
 something in you
lit up heaven in me
the feeling won't let me sleep
'cause i'm lost in the way you move
the way you feel
 one kiss is all it takes
falling in love with me
possibilities
i look like all you need
 one kiss is all it takes
falling in love with me
possibilities
i look like all you need
 i just wanna feel your skin on mine
feel your eyes do the exploring
passion in the messages when you smile
take my time
 it's something in you
lit up heaven in me
the feeling won't let me sleep
'cause i'm lost in the way you move
the way you feel
 one kiss is all it takes
falling in love with me
possibilities
i look like all you need
 one kiss is all it takes
falling in love with me
possibilities
i look like all you need
 see wonderland in your eyes
might need your company tonight
 something in you
lit up heaven in me
the feeling won't let me sleep
'cause i'm lost in the way you move
the way you feel
 one kiss is all it takes
falling in love with me
possibilities
i look like all you need
 one kiss is all it takes
falling in love with me
possibilities
i look like all you need",1.0,0.2518248175182482,1.410000000000001,4.006007,0.4572213959247145,274,2.65,0.4666666666666666,0
